zipcode,name,lat,lng,county
92109,Pacific Beach Community Park,32.8006971,-117.2445446,San Diego County
92109,Mission Bay Bike Path,32.7721426,-117.2487066,San Diego County
92109,Fanuel Street Park,32.7914391,-117.2443008,San Diego County
92109,Capehart (Soledad) Dog Park,32.8072369,-117.225595,San Diego County
92109,welcome to zatchu punch,32.7895377,-117.2526389,San Diego County
92109,Vacation Isle Park,32.7725083,-117.2375535,San Diego County
92110,Playa Pacifica Park,32.7815184,-117.2110926,San Diego County
92109,Kendall-Frost Mission Bay Marsh Reserve,32.7941303,-117.2291748,San Diego County
92109,Northern Wildlife Preserve,32.7913428,-117.227192,San Diego County
92109,Crown Point Park NORTH,32.78784390000001,-117.2329676,San Diego County
92109,Picnic Tables,32.7882894,-117.2321433,San Diego County
92109,West Ski Island,32.7866601,-117.2275667,San Diego County
92109,Campland on the Bay,32.7960391,-117.2245988,San Diego County
92110,Fiesta Island Park,32.7713078,-117.2159781,San Diego County
92110,Liberty Station NTC Park,32.734668,-117.2131512,San Diego County
92109,Seaworld,32.7641067,-117.2262649,San Diego County
92103,Presidio Park,32.7581942,-117.1908458,San Diego County
92109,Ski Beach Park,32.7769691,-117.2340022,San Diego County
92110,Tecolote Shores,32.7752149,-117.2096905,San Diego County
92110,South Shores Park,32.7629663,-117.2182266,San Diego County
92107,Bill Cleator Community Park,32.7470816,-117.2332675,San Diego County
92110,Old Town San Diego Boosters,32.7520961,-117.1943928,San Diego County
92110,Old Town Park,32.7571347,-117.1938527,San Diego County
92111,Lindbergh Neighborhood Park,32.8188015,-117.1622478,San Diego County
92111,TerraMesa Organic Garden,32.8055062,-117.1737884,San Diego County
92111,Kearny Mesa Leash-Free Dog Park,32.7999969,-117.1679463,San Diego County
92111,East Clairemont Athletic Area,32.8038633,-117.1834562,San Diego County
92123,Cabrillo Heights Park,32.8057222,-117.1477317,San Diego County
92111,Prima Cemetery Services,32.7864568,-117.1622051,San Diego County
92110,Tecolote Canyon,32.7842986,-117.1840311,San Diego County
92123,Ruffin Canyon Open Space,32.7913152,-117.131939,San Diego County
92111,Kearny Mesa Recreation Center,32.8018721,-117.1651918,San Diego County
92111,Tecolote Canyon Natural Park and Nature Center,32.7955537,-117.1865773,San Diego County
92117,Buffalo Restoration Project,32.8209579,-117.1811588,San Diego County
92111,Olive Grove Park,32.8265079,-117.1706432,San Diego County
92111,Mount Acadia Neighborhood Park,32.81238139999999,-117.1805156,San Diego County
92123,Murray Ridge Park,32.790442,-117.1466431,San Diego County
92117,North Clairemont Recreation Center,32.8323975,-117.1974175,San Diego County
92123,The Village at Serra Mesa Community Area,32.80323029999999,-117.1435712,San Diego County
92111,Linda Vista Community park,32.79194680000001,-117.1702233,San Diego County
92113,"Cypress View Mausoleum, Mortuary and Crematory",32.7037951,-117.1089183,San Diego County
92113,Community Space,32.7062333,-117.1329432,San Diego County
92102,Dennis V Allen Park,32.7139519,-117.1119518,San Diego County
92102,Mt Hope Community Garden,32.711227,-117.103466,San Diego County
92113,Dorothy Petway Park,32.6919631,-117.1184793,San Diego County
92113,Southcrest Trails Neighborhood Park,32.69081459999999,-117.1165716,San Diego County
92113,Memorial Skatepark,32.6981387,-117.1298535,San Diego County
92113,Clay Ave Mini Park,32.7030234,-117.1261068,San Diego County
92113,Memorial Dog Park,32.7006779,-117.1300409,San Diego County
92113,Memorial Park,32.7007326,-117.1305321,San Diego County
92113,Mountain View Park,32.6995584,-117.1063326,San Diego County
92113,41st St Mini Park,32.6895323,-117.1058539,San Diego County
92102,J Street Mini Park,32.70982370000001,-117.1227799,San Diego County
92102,Island Ave Mini Park,32.71080999999999,-117.1295514,San Diego County
92102,Grant Hill Neighborhood Park,32.7096715,-117.1373215,San Diego County
92113,Market Creek Canyon,32.7033889,-117.0987557,San Diego County
92113,Ocean View Growing Grounds,32.7007543,-117.097283,San Diego County
92114,George L. Stevens Senior Center,32.6985093,-117.0587214,San Diego County
92114,Emerald Hills Park,32.7210091,-117.0738919,San Diego County
92114,Officer Christopher Wilson Memorial Park.,32.7044937,-117.0416195,San Diego County
92114,Marie Widman Memorial Park,32.7103891,-117.052967,San Diego County
92114,Encanto Neighborhood Park,32.7153368,-117.0576032,San Diego County
92114,Clubhouse,32.70873330000001,-117.0458683,San Diego County
92114,Martin Luther King jr. Recreation Center & Park,32.69976560000001,-117.0608286,San Diego County
92114,Dog Park,32.7154038,-117.0467751,San Diego County
92114,Upper Radio Canyon Open Space,32.7163938,-117.0635969,San Diego County
92114,Keiller Neighborhood Park,32.71253129999999,-117.0411971,San Diego County
92114,Radio Canyon Open Space,32.7156392,-117.0696611,San Diego County
92114,Boone Neighborhood Park,32.6975585,-117.0376641,San Diego County
92114,Emerald Hills Neighborhood Park,32.7212904,-117.0752706,San Diego County
92139,Paradise Hills Native Garden,32.6866712,-117.0491573,San Diego County
92114,La Paz Mini Park,32.6996937,-117.0806432,San Diego County
92114,Encanto Park,32.7104005,-117.0527444,San Diego County
91945,Monterey Heights Park,32.7245239,-117.033434,San Diego County
92105,Colina Del Sol Park,32.75148489999999,-117.0805115,San Diego County
92115,San Diego Funeral Service,32.754617,-117.059414,San Diego County
92115,Rolando Park,32.7576645,-117.0530213,San Diego County
92115,Clay Neighborhood Park,32.762986,-117.0597084,San Diego County
92105,Gopher City Dog Park,32.7527936,-117.0816964,San Diego County
92115,College Area Community Garden,32.77364230000001,-117.0654884,San Diego County
92115,Talmadge Square,32.7627767,-117.0887164,San Diego County
92105,Park Gardens,32.752915,-117.0860341,San Diego County
92116,Trolley Barn Park,32.7627763,-117.1440195,San Diego County
92116,Ward Canyon Interim Dog Park,32.76128749999999,-117.1096722,San Diego County
92104,North Park Community Park,32.7525892,-117.1345193,San Diego County
92116,Ward Canyon Neighborhood Park,32.7622823,-117.1105831,San Diego County
92108,State Parks California,32.7744969,-117.1381944,San Diego County
92116,Kensington Park,32.7630603,-117.106896,San Diego County
92116,Kenmore Terrace Mini-Park,32.7663757,-117.1271908,San Diego County
92116,Adams Community Park,32.76276039999999,-117.1178245,San Diego County
92116,North Mountain View Mini Park,32.770092,-117.1213479,San Diego County
92108,Normal Heights Canyon,32.7732838,-117.1221854,San Diego County
92116,Normal Heights Open Space Park,32.7686688,-117.1134424,San Diego County
92116,Devils Sandbox Canyon,32.767838,-117.1129419,San Diego County
92116,Sri Chinmoy Peace Garden,32.7629549,-117.1369919,San Diego County
92108,San Diego River Garden in Mission Valley,32.7769087,-117.1225123,San Diego County
92104,North Park Community Dog Park,32.753538,-117.1340207,San Diego County
92108,San Diego River Center at Grant Park,32.7725174,-117.1384209,San Diego County
92104,North Park Community Park Restroom,32.7522795,-117.1345323,San Diego County
92104,Jeff's Garden,32.74805120000001,-117.1195381,San Diego County
92108,First United Methodist-MV 20 Palm Canyon,32.7659342,-117.1434312,San Diego County
92122,Marian Bear Memorial Park,32.8455197,-117.1995044,San Diego County
92117,Buffalo Restoration Project,32.8209579,-117.1811588,San Diego County
92117,North Clairemont Recreation Center,32.8323975,-117.1974175,San Diego County
92111,Mount Acadia Neighborhood Park,32.81238139999999,-117.1805156,San Diego County
92117,Tecolote Canyon | N Clairemont Recreation Center,32.8292397,-117.1968679,San Diego County
92117,Tecolote Canyon North Trailhead,32.8305924,-117.1971248,San Diego County
92117,Tecolote Canyon Hiking Area,32.82886939999999,-117.1935246,San Diego County
92117,North Clairemont Community Park,32.8326081,-117.1953755,San Diego County
92117,Gershwin Park,32.8350573,-117.2114626,San Diego County
92111,Tecolote Canyon Natural Parktrailhead,32.8122884,-117.1876252,San Diego County
92122,Biltmore Trailhead,32.8406063,-117.205703,San Diego County
92122,San Clemente Park,32.844582,-117.1948504,San Diego County
92117,San Clemente Canyon,32.84472289999999,-117.2050975,San Diego County
92122,San Clemente Canyon Trailhead Parking Lot,32.8415897,-117.2142361,San Diego County
92122,San Clemente trail parking lot,32.8396463,-117.2192005,San Diego County
92111,FreedomPleaseOrg,32.81232780000001,-117.177301,San Diego County
92117,Mount Etna Neighborhood Park,32.8222326,-117.1920938,San Diego County
92118,Coronado Community Center,32.67672329999999,-117.1712663,San Diego County
92118,Mathewson Park,32.687331,-117.172637,San Diego County
92118,Glorietta Bay Park,32.675119,-117.1688979,San Diego County
92118,coronado cays park,32.6779748,-117.1729343,San Diego County
92118,Spreckels Park,32.6906157,-117.1763446,San Diego County
92118,Glorietta Bay Park Promenade,32.6770337,-117.1719759,San Diego County
92118,Stan's Beach,32.6753861,-117.1738338,San Diego County
92118,Vetter Park,32.68445969999999,-117.1708666,San Diego County
92118,Matthewson Park,32.6872195,-117.1726083,San Diego County
92118,Coronado Star Park,32.6840096,-117.1809754,San Diego County
92118,Rotary Park,32.68559639999999,-117.1802216,San Diego County
92118,Coronado Tidelands Park,32.6921518,-117.1664562,San Diego County
92118,Cutler Field,32.6935415,-117.1802399,San Diego County
92118,L C Bandell Park,32.6890837,-117.1881426,San Diego County
92118,Triangle Park,32.6957239,-117.1785858,San Diego County
92119,Mission Trails Regional Park,32.81795189999999,-117.05601,San Diego County
92119,Barker Way Trailhead,32.8101242,-117.0210305,San Diego County
92119,Lake Murray Community Park,32.791986,-117.0441968,San Diego County
92119,Mission Gorge Climbing,32.8183788,-117.0560016,San Diego County
92119,Cowles Mountain,32.8128097,-117.0318613,San Diego County
92119,Cowles Mountain Trailhead,32.8045355,-117.0373086,San Diego County
92119,Boulder Lake Trailhead,32.8099654,-117.0209409,San Diego County
92119,Pyles Peak summit,32.8230031,-117.0383275,San Diego County
92119,San Carlos Community Garden,32.7977565,-117.0187384,San Diego County
92120,Baseball field,32.8002167,-117.0504598,San Diego County
92120,Dailard Park,32.80648240000001,-117.0538925,San Diego County
92071,Big Rock Road Trail,32.826815,-117.0224082,San Diego County
92119,Boulevard Trail (Cowles Mountain),32.8155476,-117.0101475,San Diego County
92120,Rancho Mission Canyon Trail Trailhead,32.8004498,-117.0544596,San Diego County
92119,Mesa Trailhead (Cowles Mountain),32.8240466,-117.0157711,San Diego County
92119,Lake Murray run trail,32.7882231,-117.036037,San Diego County
92119,Lake Murray park snack bar,32.7906137,-117.0475546,San Diego County
92119,Kwaay Paay Peak,32.828245,-117.0464636,San Diego County
92120,Rancho Mission Canyon Trail,32.8059262,-117.0591626,San Diego County
92119,Tuxedo Park,32.8096819,-117.0472273,San Diego County
92120,Allied Gardens Recreation Center,32.7959906,-117.0805088,San Diego County
92120,Princess Del Cerro Park,32.7889771,-117.0674559,San Diego County
92120,California Farm and Garden,32.807298,-117.075506,San Diego County
92124,Admiral Baker Recreation Area,32.80188270000001,-117.0975522,San Diego County
92120,Navajo Canyon Open Space Park,32.7959337,-117.0745586,San Diego County
92120,Marvin Elementary Park,32.7969429,-117.0694462,San Diego County
92120,1st Choice Computer Services,32.7912977,-117.0805919,San Diego County
92120,Navajo Canyon,32.7885032,-117.0781496,San Diego County
92120,Hiking Trail,32.7868529,-117.0812539,San Diego County
92120,Rancho Mission Canyon,32.8063159,-117.0653483,San Diego County
92120,Navajo Canyon Trail Trailhead,32.78400010000001,-117.0844465,San Diego County
92120,Rancho Mission Canyon Trail,32.8059262,-117.0591626,San Diego County
92120,Rancho Mission Canyon Trail Trailhead,32.8004498,-117.0544596,San Diego County
92120,Del Cerro Park,32.78170170000001,-117.0578484,San Diego County
92130,Ocean Air Recreation Center,32.9278347,-117.2170307,San Diego County
92130,Torrey Hills Park,32.9182636,-117.2227965,San Diego County
92121,El Camino Memorial - Sorrento Valley & Memorial Park,32.8930791,-117.1837318,San Diego County
92122,University Village Park,32.8586123,-117.1917985,San Diego County
92122,Nobel Athletic Fields and Recreation Center,32.8670275,-117.1992609,San Diego County
92130,Sage Canyon Park,32.9263355,-117.2062196,San Diego County
92126,Lopez Ridge Park,32.9212543,-117.1674663,San Diego County
92121,Los Penasquitos Canyon Trailhead,32.9064941,-117.2060776,San Diego County
92121,Lopez-Penasquitos canyon confluence,32.9065687,-117.2065043,San Diego County
92121,Lopez Canyon trailhead (east),32.9059417,-117.1913528,San Diego County
92126,Maddox Park Dog Park,32.9064314,-117.1575795,San Diego County
92130,Carmel Mountain Preserve,32.9399434,-117.2131026,San Diego County
92126,Maddox Park,32.9065926,-117.1569896,San Diego County
92122,Doyle Community Park,32.864577,-117.2194635,San Diego County
92122,University Village Park,32.8586123,-117.1917985,San Diego County
92122,Nobel Athletic Fields and Recreation Center,32.8670275,-117.1992609,San Diego County
92122,Marian Bear Memorial Park,32.8455197,-117.1995044,San Diego County
92122,University Gardens Park,32.85385359999999,-117.1900723,San Diego County
92122,Doyle Community Park,32.864577,-117.2194635,San Diego County
92122,La Jolla Colony Park,32.86190489999999,-117.2273757,San Diego County
92122,Rose Canyon Open Space Park,32.8563355,-117.2204391,San Diego County
92122,Rose Canyon Trail Head,32.86035549999999,-117.2088044,San Diego County
92122,Standley Recreation Center,32.8511678,-117.2102771,San Diego County
92122,Standley Middle School soccer field,32.8510018,-117.206641,San Diego County
92122,Rose Canyon Trailhead,32.8551387,-117.2178993,San Diego County
92122,Road on Rose Canyon,32.86397210000001,-117.2072365,San Diego County
92122,Rose Canyon,32.8563369,-117.2204522,San Diego County
92122,Doyle Dog Park,32.8643214,-117.2171457,San Diego County
92122,Standley Park Trailhead,32.84702589999999,-117.2095915,San Diego County
92122,Montrose Park,32.86699939999999,-117.2085095,San Diego County
92117,San Clemente Canyon,32.84472289999999,-117.2050975,San Diego County
92122,Coastal Sage Habitat Interpretive Trail,32.8495119,-117.2237898,San Diego County
92111,Lindbergh Neighborhood Park,32.8188015,-117.1622478,San Diego County
92123,Cabrillo Heights Park,32.8057222,-117.1477317,San Diego County
92123,Ruffin Canyon Open Space,32.7913152,-117.131939,San Diego County
92124,Santo Terrace Community Center Park,32.8010944,-117.1083174,San Diego County
92111,Kearny Mesa Leash-Free Dog Park,32.7999969,-117.1679463,San Diego County
92111,TerraMesa Organic Garden,32.8055062,-117.1737884,San Diego County
92124,Admiral Baker Recreation Area,32.80188270000001,-117.0975522,San Diego County
92111,Prima Cemetery Services,32.7864568,-117.1622051,San Diego County
92111,Kearny Mesa Recreation Center,32.8018721,-117.1651918,San Diego County
92111,East Clairemont Athletic Area,32.8038633,-117.1834562,San Diego County
92111,Olive Grove Park,32.8265079,-117.1706432,San Diego County
92123,Murray Ridge Park,32.790442,-117.1466431,San Diego County
92124,Rueda Canyon,32.8106322,-117.0999482,San Diego County
92123,The Village at Serra Mesa Community Area,32.80323029999999,-117.1435712,San Diego County
92124,Roadrunner Park,32.81812,-117.1005275,San Diego County
92111,Mount Acadia Neighborhood Park,32.81238139999999,-117.1805156,San Diego County
92117,Buffalo Restoration Project,32.8209579,-117.1811588,San Diego County
92124,West Shepherd Canyon,32.8322168,-117.103411,San Diego County
92124,Shepherd Canyon,32.8320906,-117.098583,San Diego County
92123,Easting Park,32.8297466,-117.1292328,San Diego County
92119,Mission Trails Regional Park,32.81795189999999,-117.05601,San Diego County
92120,Old Mission Dam,32.8395246,-117.0431602,San Diego County
92124,Villa Norte Park,32.8364788,-117.0887175,San Diego County
92120,Allied Gardens Recreation Center,32.7959906,-117.0805088,San Diego County
92120,Princess Del Cerro Park,32.7889771,-117.0674559,San Diego County
92120,California Farm and Garden,32.807298,-117.075506,San Diego County
92120,Mission Trails,32.8170978,-117.0596393,San Diego County
92119,Mission Gorge Climbing,32.8183788,-117.0560016,San Diego County
92124,Admiral Baker Recreation Area,32.80188270000001,-117.0975522,San Diego County
92124,Santo Terrace Community Center Park,32.8010944,-117.1083174,San Diego County
92124,Tierrasanta Community Park & Recreation Center,32.8303394,-117.0882303,San Diego County
92124,Rueda Canyon,32.8106322,-117.0999482,San Diego County
92124,Shepherd Canyon,32.8320906,-117.098583,San Diego County
92124,Roadrunner Park,32.81812,-117.1005275,San Diego County
92124,West Shepherd Canyon,32.8322168,-117.103411,San Diego County
92124,North Rueda Canyon,32.8246884,-117.0922359,San Diego County
92124,Lower North Shepherd Canyon,32.834732,-117.0983577,San Diego County
92124,East Shepherd Canyon Trailhead,32.8296365,-117.0830553,San Diego County
92124,Seda Nature Trail,32.8250202,-117.0811879,San Diego County
92124,Elanus Canyon Trailhead,32.8227219,-117.079167,San Diego County
92126,Breen Neighborhood Park,32.9233874,-117.1297843,San Diego County
92126,Hourglass Community Park,32.9072983,-117.1228516,San Diego County
92126,Lopez Ridge Park,32.9212543,-117.1674663,San Diego County
92126,Camino Ruiz Neighborhood Park,32.9342596,-117.1466884,San Diego County
92126,Mira Mesa Community Park,32.9142135,-117.1405756,San Diego County
92126,Mira Mesa Recreation Center,32.9151462,-117.140302,San Diego County
92126,Maddox Park Dog Park,32.9064314,-117.1575795,San Diego County
92126,Maddox Park,32.9065926,-117.1569896,San Diego County
92126,San Diego Playgrounds LLC,32.892971,-117.138572,San Diego County
92126,Mesa Viking Park,32.9257522,-117.1364021,San Diego County
92126,Mesa Verde Park,32.905776,-117.143755,San Diego County
92126,Mira Mesa Community Park North,32.9163622,-117.1392599,San Diego County
92126,Sandburg Park,32.9242245,-117.1485006,San Diego County
92126,Christa Mcauliffe park,32.9146588,-117.1597908,San Diego County
92126,Walker-Wangenheim Neighborhood Park,32.911016,-117.1252981,San Diego County
92126,Miramar College Vernal Pools,32.9117824,-117.1230001,San Diego County
92126,Novagarden,32.931164,-117.1523714,San Diego County
92126,Camino Ruiz Top Trailhead,32.933211,-117.1459922,San Diego County
92126,Westview Park,32.9231833,-117.1202445,San Diego County
92129,Black Mountain Ranch Park,32.9877095,-117.1306702,San Diego County
92128,Webb Lake,33.0174272,-117.0781211,San Diego County
92127,4S Homestead Park,33.0118847,-117.1170275,San Diego County
92127,Patriot Park,33.025301,-117.1085822,San Diego County
92127,4S Ranch Sports Park,33.0039587,-117.1184568,San Diego County
92127,High Country West Park,33.0067164,-117.0832604,San Diego County
92128,RB Veterans Memorial,33.0175711,-117.0776208,San Diego County
92127,Pioneer Park - Private Park,33.02952529999999,-117.114158,San Diego County
92127,Miner's Ridge Loop Trail,32.9926742,-117.1159315,San Diego County
92127,4S Ranch Heritage Park,33.01586750000001,-117.1167158,San Diego County
92127,Four Corners,33.0183098,-117.1218026,San Diego County
92127,Basketball,33.0185794,-117.1215657,San Diego County
92127,Village Green Park,33.0166676,-117.1273424,San Diego County
92127,Potomac Dogpark,33.017656,-117.129558,San Diego County
92127,Dog Park,33.0211514,-117.1171328,San Diego County
92127,Dog Park,33.0179571,-117.1300132,San Diego County
92127,Embort Dogpark,33.0193806,-117.1355398,San Diego County
92127,Angeline Park,33.0097175,-117.1290949,San Diego County
92064,Old Poway Park,32.9704755,-117.0373275,San Diego County
92128,Webb Lake,33.0174272,-117.0781211,San Diego County
92128,Backyard Produce Garden,32.9944075,-117.0528364,San Diego County
92127,High Country West Park,33.0067164,-117.0832604,San Diego County
92128,RB Veterans Memorial,33.0175711,-117.0776208,San Diego County
92131,Van Dam Peak,32.95942919999999,-117.0814692,San Diego County
92127,4S Ranch Sports Park,33.0039587,-117.1184568,San Diego County
92127,4S Homestead Park,33.0118847,-117.1170275,San Diego County
92127,Patriot Park,33.025301,-117.1085822,San Diego County
92064,The Barn Redefined,32.9687592,-117.0357789,San Diego County
92127,Miner's Ridge Loop Trail,32.9926742,-117.1159315,San Diego County
92064,Silverset Neighborhood Park,32.9807602,-117.0496347,San Diego County
92128,Carmel Mountain Ranch Community Park,32.9662243,-117.0915437,San Diego County
92128,Lucido Park - Private Park,33.0019106,-117.0643298,San Diego County
92128,Highland Ranch Park,32.9824238,-117.0713881,San Diego County
92128,Rolling Hills Park,32.9913536,-117.0920953,San Diego County
92128,Lower Lacrosse Field RB High School,32.9929771,-117.0631295,San Diego County
92064,Adobe Ridge Neighborhood Park,32.982563,-117.063328,San Diego County
92129,The PQ Water Tower,32.9859787,-117.0927046,San Diego County
92129,Canyonside Community Park,32.9420525,-117.1315859,San Diego County
92129,Rancho Penãsquitos Linear Dog Park,32.95850010000001,-117.1215571,San Diego County
92129,Hilltop Community Park #1,32.971302,-117.1187884,San Diego County
92129,Views West Neighborhood Park,32.9553391,-117.1158126,San Diego County
92129,St Timothy's Episcopal Church,32.9594052,-117.1068438,San Diego County
92129,Twin Trails Neighborhood Park,32.9593312,-117.1330761,San Diego County
92129,Adobe Bluffs Neighborhood Park,32.9728749,-117.1394919,San Diego County
92129,Black Mountain Trailhead on Maler Road,32.980612,-117.1269748,San Diego County
92129,Ranimas Trailhead (north),32.9471884,-117.1184159,San Diego County
92129,Sun Ridge Vista Mini Park,32.9592476,-117.1050085,San Diego County
92129,Utility trailhead (north),32.9451685,-117.1174619,San Diego County
92129,Black Mountain Summit,32.98161609999999,-117.1160492,San Diego County
92129,Trans County Trailhead (south),32.9442749,-117.1168147,San Diego County
92129,Los Penasquitos Ranch house,32.9417096,-117.1299999,San Diego County
92129,Rancho Penasquitos Dog Park,32.9578409,-117.121144,San Diego County
92129,Crestmont Residents Dog Park,32.9692179,-117.1366603,San Diego County
92129,Ridgewood Park,32.9460405,-117.116548,San Diego County
92130,Ocean Air Recreation Center,32.9278347,-117.2170307,San Diego County
92130,Torrey Hills Park,32.9182636,-117.2227965,San Diego County
92130,Sage Canyon Park,32.9263355,-117.2062196,San Diego County
92126,Lopez Ridge Park,32.9212543,-117.1674663,San Diego County
92130,Carmel Mountain Preserve,32.9399434,-117.2131026,San Diego County
92014,San Diego Polo Fields,32.9851603,-117.2171526,San Diego County
92014,Crest Canyon Park,32.9573375,-117.2530392,San Diego County
92014,Torrey Pines Extension,32.9383843,-117.2527457,San Diego County
92121,Lopez-Penasquitos canyon confluence,32.9065687,-117.2065043,San Diego County
92121,Los Penasquitos Canyon Trailhead,32.9064941,-117.2060776,San Diego County
92130,Ashley Falls Park,32.95744910000001,-117.2086714,San Diego County
92121,Lopez Canyon trailhead (east),32.9059417,-117.1913528,San Diego County
92130,Carmel Grove Park,32.9420154,-117.2317855,San Diego County
92130,Carmel Del Mar Park,32.9400328,-117.2277432,San Diego County
92130,Solana Highlands Park,32.9560101,-117.2387675,San Diego County
92130,Shalin Landscape Garden Spa Design Build,32.9705626,-117.1598346,San Diego County
92130,Torrey Highlands Dog Park,32.960399,-117.222056,San Diego County
92130,Carmel Knolls Park,32.9499636,-117.2140638,San Diego County
92130,Big Tony's Trailhead,32.9502548,-117.1952806,San Diego County
92131,Scripps Ranch Community Park,32.9266004,-117.0791608,San Diego County
92131,Cypress Canyon Park,32.924629,-117.0658009,San Diego County
92131,Hoyt Park,32.904988,-117.099586,San Diego County
92131,Jerabek Park,32.91025919999999,-117.0827484,San Diego County
92131,Lakeview Park,32.91861920000001,-117.0878968,San Diego County
92131,Elliot Chaparral Reserve,32.8954579,-117.0870203,San Diego County
92131,Stonemill Drive Trail,32.930258,-117.0601832,San Diego County
92131,Treadwell Drive Trail,32.9330359,-117.0612966,San Diego County
92131,Lake Miramar,32.9138098,-117.0989937,San Diego County
92131,Scripps Woods,32.897189,-117.1049685,San Diego County
92131,"Penasquitos Arm Crossing, Lake Miramar Trail",32.9209443,-117.0955766,San Diego County
92131,"Director’s Point Crossing, Lake Miramar Trail",32.9169143,-117.0988908,San Diego County
92131,"Poway Arm Crossing, Lake Miramar Trail",32.91990349999999,-117.0971225,San Diego County
92131,Natalie Park,32.917401,-117.0992204,San Diego County
92131,Hilltop,32.9326477,-117.0812874,San Diego County
92131,Meanley Open Park,32.9089635,-117.1049043,San Diego County
92131,"Bernardo Bay Crossing, Lake Miramar Trail",32.91837269999999,-117.1006211,San Diego County
92131,Scripps Ranch Villages Butterfly Park,32.9330799,-117.083373,San Diego County
91902,Rohr Park,32.66591259999999,-117.0317791,San Diego County
92139,Penn Athletic Field,32.67827079999999,-117.0477493,San Diego County
92114,George L. Stevens Senior Center,32.6985093,-117.0587214,San Diego County
92139,Bay Terraces Community Park,32.68045299999999,-117.0360088,San Diego County
91950,Lincoln Acres Park,32.6668312,-117.0711185,San Diego County
92139,Southbay Townhome dog park,32.680306,-117.044321,San Diego County
92139,Paradise Hills Native Garden,32.6866712,-117.0491573,San Diego County
92139,Parkside Neighborhood Park,32.6681273,-117.0510893,San Diego County
92139,Bayview Hills Green Park,32.68220540000001,-117.0607246,San Diego County
92139,Sky Harbor Park,32.6836465,-117.0620379,San Diego County
92139,Bayview Hills recreation center,32.6832855,-117.0623052,San Diego County
92139,Ridgewood Playground,32.6840859,-117.0638604,San Diego County
92139,Tonawanda Park,32.6666528,-117.056693,San Diego County
91902,Rohr Dog Park,32.6645783,-117.0386225,San Diego County
92139,Twins softball park,32.666552,-117.065363,San Diego County
92114,Boone Neighborhood Park,32.6975585,-117.0376641,San Diego County
91950,Sweetwater Heights Park,32.6616369,-117.0586291,San Diego County
91902,Xross-Camp At Rohr Park by Porter,32.67291400000001,-117.0252613,San Diego County
91902,Rohr Park baseball restroom,32.6658947,-117.0290252,San Diego County
92114,Martin Luther King jr. Recreation Center & Park,32.69976560000001,-117.0608286,San Diego County
91913,All Seasons Park,32.6130587,-116.9753082,San Diego County
91915,Otay Lakes County Park,32.6054185,-116.9304673,San Diego County
92173,Epic Gardening,32.57050369999999,-117.0019382,San Diego County
92154,Vista Pacifica Park,32.5811485,-117.0056605,San Diego County
92154,Artificial Grass Distributors,32.5559307,-116.9449591,San Diego County
91913,Avenida Palomino Park,32.596268,-116.9953186,San Diego County
91913,"Escaya Dog Park - Private, Residents Only",32.5982201,-116.9947476,San Diego County
91913,Borden Park,32.5993657,-116.9936697,San Diego County
91913,Avenida Escaya Park,32.59541550000001,-116.9975361,San Diego County
92173,Borderlands Park,32.5476285,-116.9817623,San Diego County
91913,Escaya Linear Park,32.5959527,-117.0001265,San Diego County
91913,Santa Maya Park,32.594241,-117.0020469,San Diego County
91913,Escaya Park,32.597902,-117.0007568,San Diego County
91915,Millenia Park,32.61323549999999,-116.9681981,San Diego County
91915,Strata Park,32.6134176,-116.9647274,San Diego County
91913,Strata & Flora Park 1,32.5988581,-117.0004119,San Diego County
91913,The Residences Park,32.6006435,-116.999179,San Diego County
91915,Orion Park,32.6142376,-116.9624298,San Diego County
91913,Summerland Park,32.6070559,-116.9926421,San Diego County
91913,Wolf Canyon Park,32.61408,-116.975275,San Diego County
92154,Tijuana River Valley Regional Park,32.5448464,-117.0746519,San Diego County
92173,Larsen Field,32.5462478,-117.0448366,San Diego County
92173,Vista Terrace Park,32.5641456,-117.051641,San Diego County
92173,San Ysidro Park,32.55543470000001,-117.0442874,San Diego County
92154,Dairy Mart Pond,32.55433059999999,-117.0627854,San Diego County
92154,Tijuana River Valley Regional Park,32.554196,-117.0628201,San Diego County
92173,Coral Gate Park,32.5451988,-117.0497132,San Diego County
92154,Dairy Mart Pond,32.5552196,-117.064889,San Diego County
92173,Tijuana River Valley,32.5503388,-117.0656461,San Diego County
92173,Howard Lane Neighborhood Park,32.5664481,-117.0635942,San Diego County
92154,Tijuana River Valley Sports Complex,32.5581877,-117.0754841,San Diego County
92154,Tijuana River County Open Space Preserve PARK & Walk-in Entrance,32.5448463,-117.0746519,San Diego County
92173,San Ysidro Community Park,32.5540673,-117.0442848,San Diego County
91932,International Park,32.5410592,-117.0926469,San Diego County
